Player,Comp,Age,Min,Gls,Ast,dribbles_successful,key_passes,duels_won,duels_total
Nélson Semedo,eng Premier League,30.0,2886,0,4,0,0,0,1
Antoine Semenyo,eng Premier League,24.0,3203,11,5,0,0,0,1
Marvin Senaya,fr Ligue 1,23.0,227,0,0,0,0,0,1
Marcos Senesi,eng Premier League,27.0,1106,0,0,0,0,0,1
Stefano Sensi,it Serie A,28.0,274,1,0,0,0,0,1
Suat Serdar,it Serie A,27.0,1376,2,1,0,0,0,1
Sergi,es La Liga,32.0,2957,2,0,0,0,0,1
Nicolás Serrano,es La Liga,21.0,112,0,0,0,0,0,1
Benjamin Šeško,de Bundesliga,21.0,2380,13,5,0,0,0,1
Ryan Sessegnon,eng Premier League,24.0,580,4,2,0,0,0,1
Stephan El Shaarawy,it Serie A,31.0,1098,3,4,0,0,0,1
Luke Shaw,eng Premier League,29.0,349,0,0,0,0,0,1
Alen Sherri,it Serie A,26.0,621,0,0,0,0,0,1
Eldor Shomurodov,it Serie A,29.0,1097,4,4,0,0,0,1
Djibril Sidibé,fr Ligue 1,32.0,2101,0,3,0,0,0,1
Armindo Sieb,de Bundesliga,21.0,762,2,2,0,0,0,1
Benjamin Siegrist,it Serie A,32.0,152,0,0,0,0,0,1
Vincent Sierro,fr Ligue 1,28.0,2402,5,1,0,0,0,1
Tim Siersleben,de Bundesliga,24.0,1182,0,0,0,0,0,1
Zain Silcott-Duberry,eng Premier League,19.0,1,0,0,0,0,0,1
Kiliann Sildillia,de Bundesliga,22.0,801,2,0,0,0,0,1
André Silva,de Bundesliga,28.0,375,1,0,0,0,0,1
André Silva,de Bundesliga,28.0,132,1,2,0,0,0,1
Bernardo Silva,eng Premier League,29.0,2670,4,4,0,0,0,1
Caio Henrique Oliveira Silva,fr Ligue 1,27.0,1929,0,6,0,0,0,1
Fábio Silva,es La Liga,22.0,1866,10,3,0,0,0,1
Jota Silva,eng Premier League,24.0,854,3,1,0,0,0,1
Eric da Silva Moreira,eng Premier League,18.0,30,0,0,0,0,0,1
Rui Silva,es La Liga,30.0,1350,0,0,0,0,0,1
Marco Silvestri,it Serie A,33.0,450,0,0,0,0,0,1
Abdallah Sima,fr Ligue 1,23.0,1238,7,2,0,0,0,1
Mohamed Simakan,de Bundesliga,24.0,54,0,0,0,0,0,1
Giovanni Simeone,it Serie A,29.0,419,1,1,0,0,0,1
Giuliano Simeone,es La Liga,21.0,1926,2,6,0,0,0,1
Moses Simon,fr Ligue 1,29.0,2609,8,10,0,0,0,1
Unai Simón,es La Liga,27.0,1890,0,0,0,0,0,1
Xavi Simons,de Bundesliga,21.0,2150,10,6,0,0,0,1
Jahmai Simpson-Pusey,eng Premier League,18.0,96,0,0,0,0,0,1
Danel Sinani,de Bundesliga,27.0,1250,2,2,0,0,0,1
Lassine Sinayoko,fr Ligue 1,24.0,2299,5,8,0,0,0,1
Wilfried Singo,fr Ligue 1,23.0,2096,1,2,0,0,0,1
Luis Sinisterra,eng Premier League,25.0,236,1,1,0,0,0,1
Daley Sinkgraven,es La Liga,29.0,91,0,0,0,0,0,1
Tobias Sippel,de Bundesliga,36.0,59,0,0,0,0,0,1
Jailson Siqueira,es La Liga,28.0,614,0,0,0,0,0,1
Ayanda Sishuba,fr Ligue 1,19.0,3,0,0,0,0,0,1
Ibrahim Sissoko,fr Ligue 1,28.0,819,3,1,0,0,0,1
Ibrahima Sissoko,de Bundesliga,26.0,2610,2,1,0,0,0,1
Niama Sissoko,fr Ligue 1,18.0,47,0,0,0,0,0,1
Antonio Sivera,es La Liga,27.0,2810,0,0,0,0,0,1
Tim Skarke,de Bundesliga,27.0,1164,0,2,0,0,0,1
Ellyes Skhiri,de Bundesliga,29.0,2231,1,2,0,0,0,1
Oliver Skipp,eng Premier League,23.0,1129,0,0,0,0,0,1
Leo Skiri Østigård,fr Ligue 1,24.0,1227,1,0,0,0,0,1
Leo Skiri Østigård,de Bundesliga,24.0,927,0,0,0,0,0,1
Łukasz Skorupski,it Serie A,33.0,2364,0,0,0,0,0,1
Andreas Skov Olsen,de Bundesliga,24.0,535,1,1,0,0,0,1
Robert Skov,de Bundesliga,28.0,852,2,2,0,0,0,1
Milan Škriniar,fr Ligue 1,29.0,382,0,0,0,0,0,1
Steven Skrzybski,de Bundesliga,31.0,1323,6,3,0,0,0,1
Naatan Skyttä,fr Ligue 1,22.0,5,0,0,0,0,0,1
William Smallbone,eng Premier League,24.0,690,1,0,0,0,0,1
Adam Smith,eng Premier League,33.0,1590,0,0,0,0,0,1
Eric Smith,de Bundesliga,27.0,2827,1,1,0,0,0,1
Justin Smith,es La Liga,21.0,209,0,0,0,0,0,1
Emile Smith Rowe,eng Premier League,24.0,2043,6,3,0,0,0,1
Ivan Smolčić,it Serie A,23.0,630,0,0,0,0,0,1
Eduard Sobol,fr Ligue 1,29.0,95,0,0,0,0,0,1
Simon Sohm,it Serie A,23.0,2989,4,0,0,0,0,1
Alex Sola,es La Liga,25.0,1029,0,1,0,0,0,1
Arnau Solà,es La Liga,21.0,13,0,0,0,0,0,1
Dominic Solanke,eng Premier League,26.0,2201,9,3,0,0,0,1
Ola Solbakken,it Serie A,25.0,760,0,0,0,0,0,1
Carlos Soler,eng Premier League,27.0,1409,1,1,0,0,0,1
Julio Soler,eng Premier League,19.0,11,0,0,0,0,0,1
Oumar Solet,it Serie A,24.0,1672,1,2,0,0,0,1
Jhon Solis,es La Liga,19.0,535,1,0,0,0,0,1
Daniele Sommariva,it Serie A,27.0,28,0,0,0,0,0,1
Yann Sommer,it Serie A,35.0,2880,0,0,0,0,0,1
David Soria,es La Liga,31.0,3420,0,0,0,0,0,1
Juan Soriano,es La Liga,26.0,540,0,0,0,0,0,1
Borna Sosa,it Serie A,26.0,1181,0,0,0,0,0,1
Ramón Sosa,eng Premier League,24.0,295,1,0,0,0,0,1
Hugo Sotelo,es La Liga,20.0,1254,0,0,0,0,0,1
Florian Sotoca,fr Ligue 1,33.0,1794,1,1,0,0,0,1
Riccardo Sottil,it Serie A,25.0,833,1,1,0,0,0,1
Riccardo Sottil,it Serie A,25.0,123,0,0,0,0,0,1
Tomáš Souček,eng Premier League,29.0,2567,9,1,0,0,0,1
Matìas Soulé,it Serie A,21.0,1781,5,5,0,0,0,1
Boubakary Soumaré,eng Premier League,25.0,2171,0,0,0,0,0,1
Issa Soumaré,fr Ligue 1,23.0,1902,5,4,0,0,0,1
Djibril Sow,es La Liga,27.0,2062,2,1,0,0,0,1
Saidou Sow,fr Ligue 1,22.0,1018,0,1,0,0,0,1
Saidou Sow,fr Ligue 1,22.0,799,1,0,0,0,0,1
Djed Spence,eng Premier League,23.0,1792,1,2,0,0,0,1
Leonardo Spinazzola,it Serie A,31.0,1517,1,1,0,0,0,1
Marco Sportiello,it Serie A,32.0,126,0,0,0,0,0,1
Anton Stach,de Bundesliga,25.0,2585,1,2,0,0,0,1
Jens Stage,de Bundesliga,27.0,2204,10,5,0,0,0,1
Josip Stanišić,de Bundesliga,24.0,876,0,2,0,0,0,1
Filip Stankovic,it Serie A,22.0,1367,0,0,0,0,0,1
Jay Stansfield,eng Premier League,21.0,1,0,0,0,0,0,1
Carl Starfelt,es La Liga,29.0,2270,1,0,0,0,0,1
Niklas Stark,de Bundesliga,29.0,2106,0,1,0,0,0,1
Lucas Stassin,fr Ligue 1,19.0,1887,12,4,0,0,0,1
Jason Steele,eng Premier League,33.0,180,0,0,0,0,0,1
Orri Steinn Óskarsson,es La Liga,19.0,944,3,0,0,0,0,1
Pascal Stenzel,de Bundesliga,28.0,290,0,0,0,0,0,1
Jack Stephens,eng Premier League,30.0,1389,1,0,0,0,0,1
Leonidas Stergiou,de Bundesliga,22.0,852,1,2,0,0,0,1
Raheem Sterling,eng Premier League,29.0,499,0,2,0,0,0,1
Enzo Sternal,fr Ligue 1,17.0,24,0,0,0,0,0,1
Finley Stevens,de Bundesliga,21.0,1,0,0,0,0,0,1
Ross Stewart,eng Premier League,28.0,389,1,0,0,0,0,1
Angelo Stiller,de Bundesliga,23.0,2741,1,8,0,0,0,1
Kevin Stöger,de Bundesliga,30.0,1551,3,3,0,0,0,1
Stoichkov,es La Liga,30.0,699,0,1,0,0,0,1
Petar Stojanović,it Serie A,28.0,3,0,0,0,0,0,1
Jakub Stolarczyk,eng Premier League,23.0,900,0,0,0,0,0,1
John Stones,eng Premier League,30.0,548,2,0,0,0,0,1
Jørgen Strand Larsen,eng Premier League,24.0,2587,14,4,0,0,0,1
Gabriel Strefezza,it Serie A,27.0,2619,6,4,0,0,0,1
Cristhian Stuani,es La Liga,37.0,1078,11,2,0,0,0,1
Álex Suárez,es La Liga,31.0,2460,0,0,0,0,0,1
Denis Suárez,es La Liga,30.0,608,1,1,0,0,0,1
Gabriel Suazo,fr Ligue 1,26.0,2163,0,6,0,0,0,1
Luka Sučić,es La Liga,21.0,1792,1,1,0,0,0,1
Yukinari Sugawara,eng Premier League,24.0,1557,1,1,0,0,0,1
Niklas Süle,de Bundesliga,28.0,1053,0,0,0,0,0,1
Ibrahim Sulemana,it Serie A,21.0,283,2,0,0,0,0,1
Kamaldeen Sulemana,eng Premier League,22.0,1402,1,1,0,0,0,1
Crysencio Summerville,eng Premier League,22.0,786,1,1,0,0,0,1
Tomáš Suslov,it Serie A,22.0,2080,0,1,0,0,0,1
Suso,es La Liga,30.0,606,0,2,0,0,0,1
Zion Suzuki,it Serie A,21.0,3314,0,0,0,0,0,1
Mattias Svanberg,de Bundesliga,25.0,1219,3,1,0,0,0,1
Daniel Svensson,de Bundesliga,22.0,781,1,3,0,0,0,1
Marin Šverko,it Serie A,26.0,1117,1,0,0,0,0,1
Mile Svilar,it Serie A,24.0,3420,0,0,0,0,0,1
Michael Svoboda,it Serie A,25.0,1314,1,0,0,0,0,1
Williot Swedberg,es La Liga,20.0,1348,4,5,0,0,0,1
Abakar Sylla,fr Ligue 1,21.0,950,1,0,0,0,0,1
Issiaga Sylla,fr Ligue 1,30.0,1156,1,0,0,0,0,1
Mamadou Sylla,es La Liga,30.0,1583,5,1,0,0,0,1
Wojciech Szczęsny,es La Liga,34.0,1350,0,0,0,0,0,1
Sammie Szmodics,eng Premier League,28.0,992,4,0,0,0,0,1
Dominik Szoboszlai,eng Premier League,23.0,2491,6,6,0,0,0,1
Alexander Sørloth,es La Liga,28.0,1566,20,2,0,0,0,1
Musa Al-Taamari,fr Ligue 1,27.0,1116,2,1,0,0,0,1
Musa Al-Taamari,fr Ligue 1,27.0,567,1,0,0,0,0,1
Haris Tabakovic,de Bundesliga,30.0,821,3,1,0,0,0,1
Nicolás Tagliafico,fr Ligue 1,31.0,1902,3,1,0,0,0,1
Jonathan Tah,de Bundesliga,28.0,2970,3,0,0,0,0,1
Adrien Tameze,it Serie A,30.0,649,0,0,0,0,0,1
Axel Tapé,fr Ligue 1,16.0,180,0,0,0,0,0,1
Renato Tapia,es La Liga,29.0,2424,1,0,0,0,0,1
Edmond Tapsoba,de Bundesliga,25.0,2507,0,0,0,0,0,1
Florian Tardieu,fr Ligue 1,32.0,1252,2,4,0,0,0,1
Mehdi Taremi,it Serie A,32.0,807,1,2,0,0,0,1
Matt Targett,eng Premier League,28.0,21,0,0,0,0,0,1
Oussama Targhalline,fr Ligue 1,22.0,990,0,0,0,0,0,1
James Tarkowski,eng Premier League,31.0,2922,1,1,0,0,0,1
César Tárrega,es La Liga,22.0,3026,2,0,0,0,0,1
Nuno Tavares,it Serie A,24.0,1686,0,8,0,0,0,1
Marcus Tavernier,eng Premier League,25.0,1939,3,5,0,0,0,1
Charlie Taylor,eng Premier League,30.0,356,0,0,0,0,0,1
Jack Taylor,eng Premier League,26.0,860,1,0,0,0,0,1
Loum Tchaouna,it Serie A,20.0,660,1,0,0,0,0,1
Jackson Tchatchoua,it Serie A,22.0,3167,2,3,0,0,0,1
Enzo Tchato,fr Ligue 1,21.0,1899,0,0,0,0,0,1
Aurélien Tchouaméni,es La Liga,24.0,2689,0,0,0,0,0,1
Álvaro Tejero,es La Liga,28.0,1238,1,4,0,0,0,1
Martín Tejón,es La Liga,20.0,49,0,0,0,0,0,1
Mathys Tel,eng Premier League,19.0,911,2,1,0,0,0,1
Mathys Tel,de Bundesliga,19.0,256,0,1,0,0,0,1
Nathan Tella,de Bundesliga,25.0,1359,2,4,0,0,0,1
Nahuel Tenaglia,es La Liga,28.0,2922,2,1,0,0,0,1
Arnau Tenas,fr Ligue 1,23.0,90,0,1,0,0,0,1
Casper Tengstedt,it Serie A,24.0,1517,6,1,0,0,0,1
Marc-André ter Stegen,es La Liga,32.0,674,0,0,0,0,0,1
Filippo Terracciano,it Serie A,21.0,539,0,0,0,0,0,1
Pietro Terracciano,it Serie A,34.0,270,0,0,0,0,0,1
Ramón Terrats,es La Liga,23.0,131,0,0,0,0,0,1
Ramón Terrats,es La Liga,23.0,1219,4,1,0,0,0,1
Martin Terrier,de Bundesliga,27.0,584,2,1,0,0,0,1
Tanner Tessmann,fr Ligue 1,22.0,1234,1,0,0,0,0,1
Kenny Tete,eng Premier League,28.0,1774,0,2,0,0,0,1
Teddy Teuma,fr Ligue 1,30.0,750,1,0,0,0,0,1
Jordan Teze,fr Ligue 1,24.0,569,1,0,0,0,0,1
Florian Thauvin,it Serie A,31.0,1956,8,3,0,0,0,1
Arthur Theate,de Bundesliga,24.0,2704,0,0,0,0,0,1
Norman Theuerkauf,de Bundesliga,37.0,22,0,0,0,0,0,1
Thiago,eng Premier League,23.0,175,0,0,0,0,0,1
Malick Thiaw,it Serie A,22.0,1806,0,0,0,0,0,1
Denis Thomalla,de Bundesliga,31.0,4,0,0,0,0,0,1
Luke Thomas,eng Premier League,23.0,1110,0,0,0,0,0,1
Sorba Thomas,fr Ligue 1,24.0,1321,1,3,0,0,0,1
Adrien Thomasson,fr Ligue 1,30.0,2615,3,7,0,0,0,1
Morten Thorsby,it Serie A,28.0,1898,0,1,0,0,0,1
Khéphren Thuram,it Serie A,23.0,2326,4,5,0,0,0,1
Marcus Thuram,it Serie A,26.0,2200,14,4,0,0,0,1
Cheikh Tidiane Niasse,it Serie A,24.0,755,0,0,0,0,0,1
Youri Tielemans,eng Premier League,27.0,3026,3,7,0,0,0,1
Kieran Tierney,eng Premier League,27.0,259,1,0,0,0,0,1
Phillip Tietz,de Bundesliga,27.0,1686,7,2,0,0,0,1
Jurriën Timber,eng Premier League,23.0,2417,1,3,0,0,0,1
Jean-Clair Todibo,eng Premier League,24.0,1825,0,0,0,0,0,1
Harry Toffolo,eng Premier League,28.0,137,0,0,0,0,0,1
Umut Tohumcu,de Bundesliga,19.0,375,0,1,0,0,0,1
Corentin Tolisso,fr Ligue 1,29.0,2329,7,4,0,0,0,1
John Tolkin,de Bundesliga,22.0,737,0,2,0,0,0,1
Rafael Tolói,it Serie A,33.0,468,0,0,0,0,0,1
Raúl de Tomás,es La Liga,29.0,22,0,0,0,0,0,1
Tiago Tomás,de Bundesliga,22.0,1884,6,1,0,0,0,1
Takehiro Tomiyasu,eng Premier League,25.0,7,0,0,0,0,0,1
Fikayo Tomori,it Serie A,26.0,1593,0,1,0,0,0,1
Sandro Tonali,eng Premier League,24.0,2630,4,2,0,0,0,1
Luka Topalović,it Serie A,18.0,11,0,0,0,0,0,1
Pablo Torre,es La Liga,21.0,310,3,1,0,0,0,1
David Torres,es La Liga,21.0,1387,0,0,0,0,0,1
Ferrán Torres,es La Liga,24.0,1106,10,6,0,0,0,1
Pau Torres,eng Premier League,27.0,2020,0,0,0,0,0,1
Lucas Torró,es La Liga,30.0,2957,3,0,0,0,0,1
Lorenzo Tosto,it Serie A,18.0,1,0,0,0,0,0,1
Abdoulaye Touré,fr Ligue 1,30.0,2324,10,1,0,0,0,1
Bazoumana Touré,de Bundesliga,18.0,609,0,3,0,0,0,1
Birama Touré,fr Ligue 1,32.0,300,0,0,0,0,0,1
Ousmane Toure,fr Ligue 1,19.0,6,0,0,0,0,0,1
Souleymane Touré,it Serie A,21.0,733,1,0,0,0,0,1
Lucas Tousart,de Bundesliga,27.0,561,0,1,0,0,0,1
Conor Townsend,eng Premier League,31.0,335,0,1,0,0,0,1
Adama Traoré,eng Premier League,28.0,1772,2,7,0,0,0,1
Boubacar Traoré,eng Premier League,22.0,1,0,0,0,0,0,1
Hamari Traoré,es La Liga,32.0,700,0,1,0,0,0,1
Omar Traoré,de Bundesliga,26.0,2616,0,1,0,0,0,1
Kevin Trapp,de Bundesliga,34.0,2295,0,0,0,0,0,1
Mark Travers,eng Premier League,25.0,450,0,0,0,0,0,1
Óscar Trejo,es La Liga,36.0,496,1,0,0,0,0,1
Philipp Treu,de Bundesliga,23.0,2881,0,2,0,0,0,1
Ryan Trevitt,eng Premier League,21.0,4,0,0,0,0,0,1
Christopher Trimmel,de Bundesliga,37.0,1740,0,3,0,0,0,1
Kieran Trippier,eng Premier League,33.0,1309,0,3,0,0,0,1
Leandro Trossard,eng Premier League,29.0,2546,8,7,0,0,0,1
Adrien Truffert,fr Ligue 1,22.0,2752,2,2,0,0,0,1
Kostas Tsimikas,eng Premier League,28.0,837,0,1,0,0,0,1
Viktor Tsyhankov,es La Liga,26.0,1913,2,5,0,0,0,1
Axel Tuanzebe,eng Premier League,26.0,1710,0,1,0,0,0,1
Stefano Turati,it Serie A,22.0,2676,0,0,0,0,0,1
Beñat Turrientes,es La Liga,22.0,942,0,0,0,0,0,1
Tuta,de Bundesliga,25.0,2274,2,1,0,0,0,1
Christantus Uche,es La Liga,21.0,2486,4,6,0,0,0,1
Destiny Udogie,eng Premier League,21.0,1924,0,1,0,0,0,1
Manuel Ugarte Ribeiro,eng Premier League,23.0,1785,1,2,0,0,0,1
Lesley Ugochukwu,eng Premier League,20.0,1655,1,1,0,0,0,1
Lukas Ullrich,de Bundesliga,20.0,1903,1,2,0,0,0,1
Sven Ulreich,de Bundesliga,35.0,90,0,0,0,0,0,1
Enes Ünal,eng Premier League,27.0,345,2,1,0,0,0,1
Deniz Undav,de Bundesliga,28.0,1726,9,3,0,0,0,1
Naci Ünüvar,es La Liga,21.0,31,0,0,0,0,0,1
Dayot Upamecano,de Bundesliga,25.0,1759,2,0,0,0,0,1
Kacper Urbanski,it Serie A,19.0,247,1,0,0,0,0,1
Kacper Urbanski,it Serie A,19.0,500,0,0,0,0,0,1
Jonas Urbig,de Bundesliga,20.0,720,0,0,0,0,0,1
Can Uzun,de Bundesliga,18.0,675,4,1,0,0,0,1
Josha Vagnoman,de Bundesliga,23.0,1834,1,1,0,0,0,1
Lautaro Valenti,it Serie A,25.0,1556,1,0,0,0,0,1
Óscar Valentín,es La Liga,29.0,1835,0,0,0,0,0,1
Nicolás Valentini,it Serie A,23.0,1129,0,0,0,0,0,1
Germán Valera,es La Liga,22.0,148,0,0,0,0,0,1
Emanuele Valeri,it Serie A,25.0,2873,2,6,0,0,0,1
Martin Valjent,es La Liga,28.0,2763,3,0,0,0,0,1
Álex Valle,it Serie A,20.0,1030,0,0,0,0,0,1
Jesús Vallejo,es La Liga,27.0,138,0,1,0,0,0,1
Mattia Valoti,it Serie A,30.0,40,0,0,0,0,0,1
Federico Valverde,es La Liga,26.0,3032,6,4,0,0,0,1
Ignace Van Der Brempt,it Serie A,22.0,1257,0,1,0,0,0,1
Siebe Van Der Heyden,es La Liga,26.0,97,0,0,0,0,0,1
Siebe Van Der Heyden,de Bundesliga,26.0,872,1,0,0,0,0,1
Virgil van Dijk,eng Premier League,33.0,3330,3,1,0,0,0,1
Vanderson,fr Ligue 1,23.0,2064,1,3,0,0,0,1
Maarten Vandevoordt,de Bundesliga,22.0,429,0,0,0,0,0,1
Jamie Vardy,eng Premier League,37.0,2823,9,4,0,0,0,1
Ruben Vargas,es La Liga,25.0,671,2,1,0,0,0,1
Ruben Vargas,de Bundesliga,25.0,305,0,0,0,0,0,1
Nikola Vasilj,de Bundesliga,28.0,2969,0,0,0,0,0,1
Devis Vásquez,it Serie A,26.0,2880,0,0,0,0,0,1
Johan Vásquez,it Serie A,25.0,3041,3,0,0,0,0,1
Denis Vavro,de Bundesliga,28.0,2461,2,0,0,0,0,1
José Luis García Vayá,es La Liga,25.0,1742,2,2,0,0,0,1
Robinio Vaz,fr Ligue 1,17.0,75,0,0,0,0,0,1
Jesus Vazquez,es La Liga,21.0,919,0,0,0,0,0,1
Lucas Vázquez,es La Liga,33.0,2189,1,5,0,0,0,1
Matías Vecino,it Serie A,32.0,877,2,3,0,0,0,1
Danilo Veiga,it Serie A,21.0,374,0,0,0,0,0,1
Renato Veiga,eng Premier League,21.0,181,0,0,0,0,0,1
Renato Veiga,it Serie A,21.0,1093,0,1,0,0,0,1
Alejo Véliz,es La Liga,20.0,1127,1,0,0,0,0,1
Miloš Veljković,de Bundesliga,28.0,1029,0,1,0,0,0,1
Joël Veltman,eng Premier League,32.0,1697,0,0,0,0,0,1
Micky van de Ven,eng Premier League,23.0,1015,0,2,0,0,0,1
Lorenzo Venturino,it Serie A,18.0,167,2,0,0,0,0,1
Nikolas Veratschnig,de Bundesliga,21.0,364,0,0,0,0,0,1
Bart Verbruggen,eng Premier League,21.0,3240,0,1,0,0,0,1
Simone Verdi,it Serie A,32.0,115,0,0,0,0,0,1
Jordan Veretout,fr Ligue 1,31.0,1553,2,0,0,0,0,1
Arthur Vermeeren,de Bundesliga,19.0,1572,0,2,0,0,0,1
Yorbe Vertessen,de Bundesliga,23.0,718,1,0,0,0,0,1
Mikel Vesga,es La Liga,31.0,988,0,0,0,0,0,1
Jannik Vestergaard,eng Premier League,31.0,1391,0,0,0,0,0,1
Ben Viadere,fr Ligue 1,18.0,5,0,0,0,0,0,1
Guglielmo Vicario,eng Premier League,27.0,2160,0,0,0,0,0,1
Carlos Vicente,es La Liga,25.0,3092,5,5,0,0,0,1
Pau Victor,es La Liga,22.0,319,2,1,0,0,0,1
Nacho Vidal,es La Liga,29.0,124,0,0,0,0,0,1
Gabriel Vidovic,de Bundesliga,20.0,4,0,0,0,0,0,1
Gabriel Vidovic,de Bundesliga,20.0,24,0,0,0,0,0,1
Fran Vieites,es La Liga,25.0,360,0,0,0,0,0,1
Sergio Viera,es La Liga,19.0,96,0,0,0,0,0,1
Samuele Vignato,it Serie A,20.0,470,0,0,0,0,0,1
Asier Villalibre,es La Liga,26.0,333,1,1,0,0,0,1
Iván Villar,es La Liga,27.0,360,0,0,0,0,0,1
Carlos Vinícius,eng Premier League,29.0,16,0,0,0,0,0,1
Nicolas Viola,it Serie A,34.0,1267,3,1,0,0,0,1
Viti,es La Liga,26.0,1982,0,2,0,0,0,1
Mattia Viti,it Serie A,22.0,2572,1,0,0,0,0,1
Vitinha,it Serie A,24.0,1328,2,3,0,0,0,1
Vitinha,fr Ligue 1,24.0,2042,5,1,0,0,0,1
Daniel Vivian,es La Liga,25.0,2608,4,0,0,0,0,1
Krapyvtsov Vladyslav,es La Liga,19.0,180,0,0,0,0,0,1
Dušan Vlahović,it Serie A,24.0,1784,10,4,0,0,0,1
Vanja Vlahović,it Serie A,20.0,60,0,0,0,0,0,1
Nikola Vlašić,it Serie A,26.0,2117,5,4,0,0,0,1
Alessandro Vogliacco,it Serie A,25.0,715,2,0,0,0,0,1
Alessandro Vogliacco,it Serie A,25.0,772,0,0,0,0,0,1
Kevin Vogt,de Bundesliga,32.0,1367,1,0,0,0,0,1
Mërgim Vojvoda,it Serie A,29.0,1105,0,0,0,0,0,1
Mërgim Vojvoda,it Serie A,29.0,717,1,2,0,0,0,1
Kevin Volland,de Bundesliga,32.0,61,0,0,0,0,0,1
Aster Vranckx,de Bundesliga,21.0,556,0,0,0,0,0,1
Stefan de Vrij,it Serie A,32.0,1636,3,0,0,0,0,1
Ibrahima Wadji,fr Ligue 1,29.0,347,0,0,0,0,0,1
Robert Wagner,de Bundesliga,21.0,407,0,0,0,0,0,1
Elye Wahi,fr Ligue 1,21.0,574,3,1,0,0,0,1
Elye Wahi,de Bundesliga,21.0,196,0,0,0,0,0,1
Hauke Wahl,de Bundesliga,30.0,2970,0,0,0,0,0,1
Kyle Walker,eng Premier League,34.0,970,0,0,0,0,0,1
Kyle Walker,it Serie A,34.0,659,0,0,0,0,0,1
Kyle Walker-Peters,eng Premier League,27.0,2918,0,2,0,0,0,1
Christian Walton,eng Premier League,28.0,630,0,0,0,0,0,1
Sebastian Walukiewicz,it Serie A,24.0,1661,0,0,0,0,0,1
Sebastian Walukiewicz,it Serie A,24.0,180,0,0,0,0,0,1
Aaron Wan-Bissaka,eng Premier League,26.0,3154,2,5,0,0,0,1
Paul Wanner,de Bundesliga,18.0,1771,3,2,0,0,0,1
Danny Ward,eng Premier League,31.0,135,0,0,0,0,0,1
Joel Ward,eng Premier League,34.0,71,0,0,0,0,0,1
James Ward-Prowse,eng Premier League,29.0,1039,1,1,0,0,0,1
James Ward-Prowse,eng Premier League,29.0,400,0,1,0,0,0,1
Kjell-Arik Wätjen,de Bundesliga,18.0,16,0,0,0,0,0,1
Ollie Watkins,eng Premier League,28.0,2598,16,8,0,0,0,1
Timothy Weah,it Serie A,24.0,1638,5,2,0,0,0,1
Adam Webster,eng Premier League,29.0,887,0,0,0,0,0,1
Julian Weigl,de Bundesliga,28.0,2881,0,2,0,0,0,1
Timon Weiner,de Bundesliga,25.0,2250,0,0,0,0,0,1
Nelson Weiper,de Bundesliga,19.0,704,3,2,0,0,0,1
Mitchell Weiser,de Bundesliga,30.0,2868,5,9,0,0,0,1
Noah Weißhaupt,de Bundesliga,22.0,1160,1,0,0,0,0,1
Noah Weißhaupt,de Bundesliga,22.0,80,0,0,0,0,0,1
Danny Welbeck,eng Premier League,33.0,2115,10,4,0,0,0,1
Welington,eng Premier League,23.0,482,0,0,0,0,0,1
Timo Werner,eng Premier League,28.0,516,0,3,0,0,0,1
Adam Wharton,eng Premier League,20.0,1318,0,2,0,0,0,1
Ben White,eng Premier League,26.0,1198,0,2,0,0,0,1
Silvan Widmer,de Bundesliga,31.0,504,0,1,0,0,0,1
Mats Wieffer,eng Premier League,24.0,1015,1,3,0,0,0,1
Mateusz Wieteska,it Serie A,27.0,184,0,0,0,0,0,1
Caleb Wiley,fr Ligue 1,19.0,266,0,1,0,0,0,1
Iñaki Williams,es La Liga,30.0,2652,6,8,0,0,0,1
Neco Williams,eng Premier League,23.0,2594,1,3,0,0,0,1
Nico Williams,es La Liga,22.0,1996,5,5,0,0,0,1
Willian,eng Premier League,35.0,257,0,0,0,0,0,1
Joe Willock,eng Premier League,24.0,1086,0,2,0,0,0,1
Callum Wilson,eng Premier League,32.0,370,0,0,0,0,0,1
Harry Wilson,eng Premier League,27.0,1162,6,1,0,0,0,1
Patrick Wimmer,de Bundesliga,23.0,1770,3,4,0,0,0,1
Jonas Wind,de Bundesliga,25.0,1966,9,3,0,0,0,1
Harry Winks,eng Premier League,28.0,1538,0,2,0,0,0,1
Ben Winterburn,eng Premier League,19.0,24,0,0,0,0,0,1
Florian Wirtz,de Bundesliga,21.0,2351,10,12,0,0,0,1
Yoane Wissa,eng Premier League,27.0,2919,19,4,0,0,0,1
Dani de Wit,de Bundesliga,26.0,1153,2,1,0,0,0,1
Axel Witsel,es La Liga,35.0,852,0,1,0,0,0,1
Maximilian Wittek,de Bundesliga,28.0,2706,0,0,0,0,0,1
Marius Wolf,de Bundesliga,29.0,2144,1,3,0,0,0,1
Nick Woltemade,de Bundesliga,22.0,1622,12,2,0,0,0,1
Jeong Woo-yeong,de Bundesliga,24.0,1263,3,2,0,0,0,1
Chris Wood,eng Premier League,32.0,2959,20,3,0,0,0,1
Nathan Wood-Gordon,eng Premier League,22.0,773,0,0,0,0,0,1
Christopher Wooh,fr Ligue 1,22.0,1456,0,0,0,0,0,1
Luke Woolfenden,eng Premier League,25.0,1187,0,0,0,0,0,1
Granit Xhaka,de Bundesliga,31.0,2888,2,7,0,0,0,1
